사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 1월 27일 10시,일요일,서울특별시 강남구 대치동,역삼로,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,여,78세,경상
2.02E+15,2019년 11월 12일 22시,화요일,서울특별시 강남구 대치동,삼전로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,승용,남,78세,경상
2.02E+15,2019년 9월 26일 06시,목요일,서울특별시 강남구 논현동,봉은사로,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,승용,남,78세,중상
2.02E+15,2019년 11월 24일 08시,일요일,서울특별시 강남구 압구정동,강남대로,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,기타불명,승용,여,78세,경상
2.02E+15,2019년 1월 7일 18시,월요일,서울특별시 강남구 역삼동,강남대로,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,50세,상해없음,승용,남,79세,경상
2.02E+15,2019년 6월 17일 15시,월요일,서울특별시 강남구 일원동,개포로,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,39세,상해없음,보행자,남,79세,경상
2.02E+15,2019년 5월 11일 14시,토요일,서울특별시 강남구 도곡동,도곡로,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,이륜,남,79세,중상
2.02E+15,2019년 3월 4일 16시,월요일,서울특별시 강남구 역삼동,선릉로93길,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,80세,중상
2.02E+15,2019년 11월 30일 06시,토요일,서울특별시 강남구 논현동,봉은사로,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,승용,남,80세,중상
2.02E+15,2019년 9월 11일 15시,수요일,서울특별시 강남구 논현동,논현로145길,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,57세,경상,승용,남,80세,상해없음
